"","block","trial","trialCounter","trials_since_break","targetLoc","distractLoc","fixationTime","fixationPropGoodSamples","fixationTimeout","trialPropGoodSamples","timeout","softTimeoutTrial","omissionTrial","rt","trialPay","totalPay","distractType","timeOnLoc1","timeOnLoc2","timeOnLoc3","timeOnLoc4","timeOnLoc5","timeOnLoc6","timeOnLoc7","ID","instrCondition","Awareness","Singleton","Group"
"4980",8,180,12,84,3,1,1.08391000822485,1,0,1,0,0,0,0.284544088070106,1,9.10999999999997,2,0,0,0.100006,0,0,0,0.183311,2,2,3,"Low","Explicit"
"4981",8,181,13,85,6,4,1.08389008569247,1,0,1,0,0,0,0.375556852979571,10,9.20999999999997,1,0,0,0,0,0,0.10987,0.263368,2,2,3,"High","Explicit"
"4982",8,182,14,86,3,6,1.08389033190815,1,0,1,0,0,0,0.284499111445257,10,9.30999999999997,1,0,0,0.103366,0,0,0,0.183314,2,2,3,"High","Explicit"
"4983",8,183,15,87,3,5,1.08390065067215,1,0,1,0,0,0,0.304937817663813,10,9.40999999999997,1,0,0,0.11332,0,0,0,0.193282,2,2,3,"High","Explicit"
"4984",8,184,16,88,2,4,1.08389027626708,1,0,1,0,0,0,0.446520306604725,1,9.41999999999997,4,0,0.103329,0.129928,0,0,0,0.213322,2,2,3,"Absent","Explicit"
"4985",8,185,17,89,6,4,1.08389219868877,1,0,1,0,0,0,0.436347439401288,1,9.42999999999997,2,0,0.059919,0,0,0,0.103362,0.273331,2,2,3,"Low","Explicit"
"4986",8,186,18,90,5,3,1.08389099126271,1,0,1,0,0,0,0.37546237188235,1,9.43999999999997,2,0,0,0,0,0.109975,0,0.263286,2,2,3,"Low","Explicit"
"4987",8,187,19,91,5,3,1.08389461354091,1,0,1,0,0,0,0.304741610913879,1,9.44999999999997,2,0,0,0,0,0.103273,0,0.203328,2,2,3,"Low","Explicit"
"4988",8,188,20,92,4,1,1.08389365233052,1,0,1,0,0,0,0.46673533712783,10,9.54999999999997,1,0,0,0,0.100013,0.163253,0,0.203361,2,2,3,"High","Explicit"
"4989",8,189,21,93,2,6,1.08389370797158,1,0,1,0,0,0,0.335027481130055,1,9.55999999999997,2,0,0.100002,0,0,0,0,0.233272,2,2,3,"Low","Explicit"
"4990",8,190,22,94,1,3,1.25058220892788,0.945945945945946,0,1,0,0,0,0.385542870983954,1,9.56999999999997,2,0.10997,0,0,0,0,0,0.273351,2,2,3,"Low","Explicit"
"4991",8,191,23,95,6,4,1.08389008569338,1,0,1,0,0,0,0.49702266098484,10,9.66999999999997,1,0.009965,0,0,0,0,0.109965,0.373354,2,2,3,"High","Explicit"
"4992",8,192,24,96,3,1,1.08389093562164,1,0,1,0,0,0,0.48683324731428,1,9.67999999999997,2,0,0.113329,0.110055,0,0,0,0.263288,2,2,3,"Low","Explicit"
"4993",9,193,1,1,3,6,1.08389963381978,1,0,1,0,0,0,0.486950669507678,10,9.77999999999997,1,0.153307,0.009962,0.100012,0,0,0,0.223298,2,2,3,"High","Explicit"
"4994",9,194,2,2,3,1,1.08391242307698,1,0,1,0,0,0,0.284481603765926,10,9.87999999999997,1,0,0,0.109962,0,0,0,0.173249,2,2,3,"High","Explicit"
"4995",9,195,3,3,3,5,1.08389129311945,1,0,1,0,0,0,0.294547915610565,10,9.97999999999997,1,0,0,0.103328,0,0,0,0.189949,2,2,3,"High","Explicit"
"4996",9,196,4,4,1,5,1.08388857641057,1,0,1,0,0,0,0.345119752636492,1,9.98999999999997,2,0.103357,0,0,0,0,0,0.243339,2,2,3,"Low","Explicit"
"4997",9,197,5,5,5,2,1.08389099126362,1,0,1,0,0,0,0.365467544395869,10,10.09,1,0,0,0,0,0.103339,0,0.263284,2,2,3,"High","Explicit"
"4998",9,198,6,6,6,3,1.08391242307698,1,0,1,0,0,0,0.36554698830696,1,10.1,2,0,0,0,0,0,0.100007,0.263262,2,2,3,"Low","Explicit"
"4999",9,199,7,7,6,4,1.08389189683294,1,0,1,0,0,0,0.345324411370711,1,10.11,2,0,0,0,0,0,0.100001,0.243311,2,2,3,"Low","Explicit"
"5000",9,200,8,8,1,3,1.0838967265372,1,0,1,0,0,0,0.395790900464817,10,10.21,3,0.109962,0,0,0,0,0,0.28331,2,2,3,"Absent","Explicit"
"5001",9,201,9,9,2,4,1.08389129311945,1,0,1,0,0,0,0.345133336180879,1,10.22,4,0,0.103357,0,0,0,0,0.243323,2,2,3,"Absent","Explicit"
"5002",9,202,10,10,5,1,1.08390240616973,1,0,1,0,1,0,0.892041540400896,0,10.22,2,0,0.039985,0,0,0.103303,0,0.749873,2,2,3,"Low","Explicit"
"5003",9,203,11,11,3,1,1.08389214304771,1,0,1,0,0,0,0.345001726730516,1,10.23,2,0,0,0.109966,0,0,0,0.233369,2,2,3,"Low","Explicit"
"5004",9,204,12,12,1,5,1.08389219868968,1,0,1,0,0,0,0.34496429651972,1,10.24,2,0.100002,0,0,0,0,0,0.243313,2,2,3,"Low","Explicit"
"5005",9,205,13,13,2,6,1.08389189683203,1,0,1,0,0,0,0.304836036369124,10,10.34,1,0,0.10334,0,0,0,0,0.199917,2,2,3,"High","Explicit"
"5006",9,206,14,14,6,3,1.08390789522946,1,0,1,0,0,0,0.426288070257215,1,10.35,2,0,0.14322,0,0,0,0.1,0.183423,2,2,3,"Low","Explicit"
"5007",9,207,15,15,1,5,1.08388978383664,1,0,1,0,0,0,0.314886897887845,1,10.36,4,0.109964,0,0,0,0,0,0.203249,2,2,3,"Absent","Explicit"
"5008",9,208,16,16,1,5,1.08389159497528,1,0,1,0,0,0,0.324859443631794,1,10.37,2,0.109956,0,0,0,0,0,0.213322,2,2,3,"Low","Explicit"
"5009",9,209,17,17,2,4,1.08389159497619,1,0,1,0,0,0,0.426304259227436,10,10.47,1,0.143334,0.100006,0,0,0,0,0.179942,2,2,3,"High","Explicit"
"5010",9,210,18,18,4,1,1.08389068940687,1,0,1,0,0,0,0.416203647020666,10,10.57,1,0,0.113317,0,0.109977,0,0,0.193287,2,2,3,"High","Explicit"
"5011",9,211,19,19,6,2,1.08389812453606,1,0,1,0,0,0,0.375511574497978,1,10.58,2,0,0,0,0,0,0.10326,0.273347,2,2,3,"Low","Explicit"
"5012",9,212,20,20,5,2,1.08389099126271,1,0,1,0,0,0,0.375512178211466,1,10.59,2,0,0,0,0,0.11331,0,0.263269,2,2,3,"Low","Explicit"
"5013",9,213,21,21,2,4,1.08389963381978,1,0,1,0,0,0,0.325015503462055,10,10.69,1,0,0.100002,0,0,0,0,0.223289,2,2,3,"High","Explicit"
"5014",9,214,22,22,5,2,1.08389823582002,1,0,1,0,0,0,0.34518857592775,10,10.79,3,0,0,0,0,0.109964,0,0.233274,2,2,3,"Absent","Explicit"
"5015",9,215,23,23,3,5,1.08388978383664,1,0,1,0,0,0,0.476809139743636,10,10.89,1,0,0.153309,0.109964,0,0,0,0.213318,2,2,3,"High","Explicit"
"5016",9,216,24,24,5,3,1.05055395515592,1,0,1,0,1,1,0.547585196100044,0,10.89,1,0,0,0.090028,0,0.100004,0,0.356548,2,2,3,"High","Explicit"
"5017",10,217,1,25,2,6,1.08391000822485,1,0,1,0,0,0,0.355413966168271,1,10.9,2,0,0.100011,0,0,0,0,0.253289,2,2,3,"Low","Explicit"
"5018",10,218,2,26,6,4,1.08390095252889,0.90625,0,1,0,1,0,0.840677028103528,0,10.9,1,0,0,0,0,0,0.103249,0.736606,2,2,3,"High","Explicit"
"5019",10,219,3,27,5,1,1.08389250054552,1,0,1,0,0,0,0.456500891191354,1,10.91,2,0,0,0,0,0.100007,0.13335,0.219945,2,2,3,"Low","Explicit"
"5020",10,220,4,28,5,1,1.08388736898451,1,0,1,0,0,0,0.314874029340899,1,10.92,2,0,0,0,0,0.103357,0,0.213308,2,2,3,"Low","Explicit"
"5021",10,221,5,29,4,6,1.08389033190815,1,0,1,0,1,0,0.790667549808859,0,10.92,4,0,0,0,0.10996,0,0,0.679948,2,2,3,"Absent","Explicit"
"5022",10,222,6,30,3,1,1.08388797269708,1,0,1,0,0,0,0.345127299050546,1,10.93,2,0,0,0.110068,0,0,0,0.233266,2,2,3,"Low","Explicit"
"5023",10,223,7,31,3,1,1.08389521725439,0.90625,0,1,0,0,0,0.34529301828934,10,11.03,1,0,0,0.109972,0,0,0,0.233364,2,2,3,"High","Explicit"
"5024",10,224,8,32,3,1,1.08388978383664,1,0,1,0,0,0,0.324892290353091,10,11.13,3,0,0,0.10334,0,0,0,0.219956,2,2,3,"Absent","Explicit"
"5025",10,225,9,33,3,6,1.08391574349935,1,0,1,0,0,0,0.324940039328794,1,11.14,2,0,0,0.103362,0,0,0,0.223286,2,2,3,"Low","Explicit"
"5026",10,226,10,34,1,3,1.08389219868968,1,0,1,0,0,1,0.426176025840505,0,11.14,2,0.103335,0,0.119926,0,0,0,0.203388,2,2,3,"Low","Explicit"
"5027",10,227,11,35,5,1,1.08391664906867,1,0,1,0,0,0,0.35533910574668,1,11.15,2,0,0,0,0,0.109959,0,0.243335,2,2,3,"Low","Explicit"
"5028",10,228,12,36,4,6,1.31726020527731,0.897435897435897,0,1,0,0,0,0.436283747671951,10,11.25,3,0,0,0,0.109965,0,0,0.323291,2,2,3,"Absent","Explicit"
"5029",10,229,13,37,3,6,1.08389340611575,1,0,1,0,0,0,0.355302827319974,10,11.35,1,0,0,0.110064,0,0,0,0.246604,2,2,3,"High","Explicit"
"5030",10,230,14,38,1,4,1.05057749996649,0.903225806451613,0,1,0,0,0,0.375404717283345,10,11.45,1,0.103332,0,0,0,0,0,0.273251,2,2,3,"High","Explicit"
"5031",10,231,15,39,5,2,1.08389129311945,1,0,1,0,0,0,0.497154572292857,1,11.46,2,0.010002,0,0,0,0.109979,0,0.376655,2,2,3,"Low","Explicit"
"5032",10,232,16,40,5,3,1.08389842639281,1,0,1,0,0,0,0.335210104336511,1,11.47,4,0,0,0,0,0.100001,0,0.233266,2,2,3,"Absent","Explicit"
"5033",10,233,17,41,4,6,1.08391755463799,1,0,1,0,0,0,0.385752661278275,10,11.57,1,0,0,0,0.100007,0,0,0.283307,2,2,3,"High","Explicit"
"5034",10,234,18,42,2,6,1.08389159497528,1,0,1,0,0,0,0.355272697307555,1,11.58,2,0,0.103362,0,0,0,0,0.253299,2,2,3,"Low","Explicit"
"5035",10,235,19,43,3,1,1.0505587848611,1,0,1,0,0,0,0.324915890804732,10,11.68,1,0,0,0.1,0,0,0,0.22329,2,2,3,"High","Explicit"
"5036",10,236,20,44,6,2,1.08389099126271,1,0,1,0,0,0,0.385757490983451,1,11.69,2,0,0,0,0,0,0.109979,0.273247,2,2,3,"Low","Explicit"
"5037",10,237,21,45,4,2,1.08389129311945,1,0,1,0,0,0,0.39581620077206,10,11.79,1,0,0,0.00998,0.10995,0,0,0.273247,2,2,3,"High","Explicit"
"5038",10,238,22,46,5,2,1.08389214304771,1,0,1,0,0,0,0.375620242852165,10,11.89,1,0,0,0,0,0.109962,0,0.263386,2,2,3,"High","Explicit"
"5039",10,239,23,47,2,5,1.08389159497619,1,0,1,0,0,0,0.345216044872359,10,11.99,1,0,0.103279,0,0,0,0,0.243331,2,2,3,"High","Explicit"
"5040",10,240,24,48,6,3,1.05055878486019,1,0,1,0,0,0,0.345161106983142,10,12.09,1,0,0,0,0,0,0.10327,0.243334,2,2,3,"High","Explicit"
"5041",11,241,1,49,4,2,1.08388797269708,1,0,1,0,0,0,0.375612696438111,10,12.19,1,0,0,0,0.100004,0,0,0.273252,2,2,3,"High","Explicit"
"5042",11,242,2,50,4,2,1.08390427295035,1,0,1,0,0,0,0.355317673931495,10,12.29,1,0,0,0,0.110051,0,0,0.24325,2,2,3,"High","Explicit"
"5043",11,243,3,51,4,1,1.08389123747838,1,0,1,0,0,0,0.385733342459389,10,12.39,1,0,0,0,0.110035,0,0,0.276624,2,2,3,"High","Explicit"
"5044",11,244,4,52,5,3,1.08390306552519,1,0,1,0,0,0,0.405926281814573,1,12.4,2,0,0,0,0,0.10996,0,0.296638,2,2,3,"Low","Explicit"
"5045",11,245,5,53,4,6,1.08390084124585,1,0,1,0,0,0,0.365463675902902,10,12.5,1,0,0,0,0.103265,0,0,0.263362,2,2,3,"High","Explicit"
"5046",11,246,6,54,4,6,1.08391815835148,1,0,1,0,1,0,1.16495969622611,0,12.5,2,0,0,0,0.100022,0,0,1.063122,2,2,3,"Low","Explicit"
"5047",11,247,7,55,2,4,1.08391091379417,1,0,1,0,0,0,0.395765846371432,10,12.6,1,0,0.109958,0,0,0,0,0.283314,2,2,3,"High","Explicit"
"5048",11,248,8,56,5,1,1.08389129311945,1,0,1,0,0,0,0.355537369850026,1,12.61,4,0,0,0,0,0.109982,0,0.24658,2,2,3,"Absent","Explicit"
"5049",11,249,9,57,4,6,1.28391254854978,0.947368421052632,0,1,0,0,0,0.395969297678676,10,12.71,1,0,0,0,0.100002,0,0,0.296627,2,2,3,"High","Explicit"
"5050",11,250,10,58,3,1,1.08390059503017,1,0,1,0,0,0,0.355447774099957,10,12.81,3,0,0,0.103352,0,0,0,0.253299,2,2,3,"Absent","Explicit"
"5051",11,251,11,59,4,1,1.08388887826732,1,0,1,0,1,0,0.517230391310477,0,12.81,2,0,0,0,0.103348,0,0,0.413234,2,2,3,"Low","Explicit"
"5052",11,252,12,60,4,6,1.35060871193127,0.95,0,1,0,0,0,0.345280340315185,1,12.82,2,0,0,0,0.100004,0,0,0.243247,2,2,3,"Low","Explicit"
"5053",11,253,13,61,5,3,1.0838894819799,1,0,1,0,0,0,0.355297147687452,1,12.83,2,0,0,0,0,0.103348,0,0.2533,2,2,3,"Low","Explicit"
"5054",11,254,14,62,2,5,1.08392293241377,1,0,1,0,0,0,0.375606659307778,1,12.84,2,0,0.100001,0,0,0,0,0.27659,2,2,3,"Low","Explicit"
"5055",11,255,15,63,4,6,1.08391363050396,1,0,1,0,1,0,0.537616026419528,0,12.84,1,0,0.123289,0,0.109986,0,0,0.303255,2,2,3,"High","Explicit"
"5056",11,256,16,64,5,1,1.08389721896674,1,0,1,0,0,0,0.324915287091244,1,12.85,2,0,0,0,0,0.109963,0,0.213313,2,2,3,"Low","Explicit"
"5057",11,257,17,65,2,6,1.08388827455474,1,0,1,0,0,0,0.385741190730187,10,12.95,3,0,0.109975,0,0,0,0,0.273247,2,2,3,"Absent","Explicit"
"5058",11,258,18,66,2,4,1.08388918012406,1,0,1,0,0,0,0.345252513872765,10,13.05,1,0,0.103272,0,0,0,0,0.243335,2,2,3,"High","Explicit"
"5059",11,259,19,67,2,5,1.05054967352226,1,0,1,0,0,0,0.294738029588189,1,13.06,2,0,0.100003,0,0,0,0,0.193274,2,2,3,"Low","Explicit"
"5060",11,260,20,68,2,5,1.08389370797158,1,0,1,0,0,0,0.325073761775457,1,13.07,4,0,0.109979,0,0,0,0,0.213318,2,2,3,"Absent","Explicit"
"5061",11,261,21,69,1,3,1.08389159497619,1,0,1,0,0,0,0.365470316746723,1,13.08,2,0.109963,0,0,0,0,0,0.253297,2,2,3,"Low","Explicit"
"5062",11,262,22,70,2,5,1.08388912448208,1,0,1,0,0,0,0.486950367651843,10,13.18,1,0.020038,0.113326,0,0,0,0,0.353219,2,2,3,"High","Explicit"
"5063",11,263,23,71,5,1,1.08390668780248,1,0,1,0,0,0,0.436488104548516,1,13.19,2,0,0.093281,0,0,0.109902,0,0.23335,2,2,3,"Low","Explicit"
"5064",11,264,24,72,6,4,1.05056391642211,1,0,1,0,0,0,0.416074150565692,10,13.29,1,0,0,0,0,0,0.103273,0.313319,2,2,3,"High","Explicit"
"5065",12,265,1,73,4,6,1.08389123747747,1,0,1,0,0,0,0.395882307354441,1,13.3,2,0,0,0,0.103342,0,0,0.293283,2,2,3,"Low","Explicit"
"5066",12,266,2,74,1,5,1.05055601251024,1,0,1,0,0,0,0.355250963637445,10,13.4,1,0.100002,0,0,0,0,0,0.253296,2,2,3,"High","Explicit"
"5067",12,267,3,75,2,6,1.08389280240226,1,0,1,0,0,0,0.486999816482239,10,13.5,1,0,0.113303,0,0,0,0,0.373241,2,2,3,"High","Explicit"
"5068",12,268,4,76,1,3,1.08389250054643,1,0,1,0,0,1,0.405857816022035,0,13.5,1,0.10996,0,0.060016,0,0,0,0.236613,2,2,3,"High","Explicit"
"5069",12,269,5,77,6,2,1.05056421827885,1,0,1,0,1,0,1.02362171108234,0,13.5,1,0.113326,0,0,0,0,0.100038,0.809834,2,2,3,"High","Explicit"
"5070",12,270,6,78,5,3,1.08389244490445,1,0,1,0,0,0,0.345245324956522,1,13.51,2,0,0,0,0,0.100004,0,0.243236,2,2,3,"Low","Explicit"
"5071",12,271,7,79,5,2,1.08390155624147,1,0,1,0,0,0,0.294597420082937,10,13.6099999999999,3,0,0,0,0,0.110062,0,0.183301,2,2,3,"Absent","Explicit"
"5072",12,272,8,80,3,6,1.08389395418726,1,0,1,0,0,0,0.456535795266973,1,13.6199999999999,2,0,0,0.100002,0,0.07995,0,0.273344,2,2,3,"Low","Explicit"
"5073",12,273,9,81,4,6,1.08391755463799,1,0,1,0,0,0,0.324976563969358,10,13.7199999999999,1,0,0,0,0.10335,0,0,0.2233,2,2,3,"High","Explicit"
"5074",12,274,10,82,4,2,1.08389099126271,1,0,1,0,0,0,0.264345850228892,10,13.8199999999999,1,0,0,0,0.109964,0,0,0.153308,2,2,3,"High","Explicit"
"5075",12,275,11,83,4,1,1.08389370797158,1,0,1,0,0,0,0.314884594319665,10,13.9199999999999,1,0,0,0,0.109986,0,0,0.203245,2,2,3,"High","Explicit"
"5076",12,276,12,84,3,5,1.0838978783213,1,0,1,0,0,0,0.345189973926608,1,13.9299999999999,2,0,0,0.100004,0,0,0,0.243314,2,2,3,"Low","Explicit"
"5077",12,277,13,85,1,3,1.08389691711091,1,0,1,0,0,0,0.36524724476476,1,13.9399999999999,2,0.103337,0,0,0,0,0,0.263292,2,2,3,"Low","Explicit"
"5078",12,278,14,86,4,1,1.05057146283525,1,0,1,0,0,0,0.385724890476922,1,13.9499999999999,2,0,0,0,0.103349,0,0,0.283308,2,2,3,"Low","Explicit"
"5079",12,279,15,87,2,6,1.08389068940687,1,0,1,0,0,0,0.355232248532047,10,14.0499999999999,3,0,0.109968,0,0,0,0,0.243332,2,2,3,"Absent","Explicit"
"5080",12,280,16,88,6,4,1.08391031008159,1,0,1,0,1,0,0.902071025747318,0,14.0499999999999,2,0,0,0,0,0,0.109959,0.789914,2,2,3,"Low","Explicit"
"5081",12,281,17,89,2,5,1.08389521725439,1,0,1,0,0,0,0.355341822454648,10,14.1499999999999,1,0,0.109953,0,0,0,0,0.243336,2,2,3,"High","Explicit"
"5082",12,282,18,90,5,3,1.0839133286463,1,0,1,0,0,0,0.335017821720612,1,14.1599999999999,4,0,0,0,0,0.103326,0,0.233298,2,2,3,"Absent","Explicit"
"5083",12,283,19,91,5,3,1.08389068940596,1,0,1,0,0,0,0.324974149116315,1,14.1699999999999,4,0,0,0,0,0.109958,0,0.213325,2,2,3,"Absent","Explicit"
"5084",12,284,20,92,5,3,1.08389274676028,1,0,1,0,0,0,0.31473185491086,1,14.1799999999999,2,0,0,0,0,0.1,0,0.213322,2,2,3,"Low","Explicit"
"5085",12,285,21,93,1,3,1.0838894819799,1,0,1,0,1,0,1.57016466888945,0,14.1799999999999,2,0.103322,0,0,0,0,0,1.466416,2,2,3,"Low","Explicit"
"5086",12,286,22,94,6,4,1.08389219868968,1,0,1,0,0,0,0.33508664501187,10,14.2799999999999,1,0,0,0,0,0,0.100008,0.233246,2,2,3,"High","Explicit"
"5087",12,287,23,95,3,6,1.08389938760411,1,0,1,0,0,0,0.325109627061465,1,14.2899999999999,2,0,0,0.103279,0,0,0,0.223274,2,2,3,"Low","Explicit"
"5088",12,288,24,96,6,2,1.08391031008159,1,0,1,0,0,0,0.325053839243992,10,14.3899999999999,1,0,0,0,0,0,0.109959,0.213323,2,2,3,"High","Explicit"
"5089",13,289,1,1,5,2,1.08395241893049,1,0,1,0,0,0,0.44654028041532,10,14.4899999999999,1,0,0,0,0,0.103371,0.080055,0.263155,2,2,3,"High","Explicit"
"5090",13,290,2,2,2,4,1.08390064854029,1,0,1,0,0,0,0.375524605609826,10,14.5899999999999,1,0,0.109974,0,0,0.030073,0,0.233208,2,2,3,"High","Explicit"
"5091",13,291,3,3,4,2,1.08389908584559,1,0,1,0,1,1,0.759729117035931,0,14.5899999999999,2,0,0.40325,0,0.109957,0,0,0.243327,2,2,3,"Low","Explicit"
"5092",13,292,4,4,5,2,1.08389889081354,1,0,1,0,0,0,0.345179571510926,1,14.5999999999999,2,0,0,0,0,0.103359,0,0.243343,2,2,3,"Low","Explicit"
"5093",13,293,5,5,3,6,1.05055310086664,1,0,1,0,0,0,0.335051077219759,10,14.6999999999999,1,0,0,0.113312,0,0,0,0.223297,2,2,3,"High","Explicit"
"5094",13,294,6,6,2,6,1.08388983511668,1,0,1,0,0,0,0.446387541007425,10,14.7999999999999,1,0,0.10327,0.129908,0,0,0,0.213406,2,2,3,"High","Explicit"
"5095",13,295,7,7,1,4,1.08391277621377,1,0,1,0,0,0,0.355353344283685,1,14.8099999999999,4,0.100008,0.050035,0,0,0,0,0.20326,2,2,3,"Absent","Explicit"
"5096",13,296,8,8,3,5,1.08390160752151,1,0,1,0,0,0,0.436300649505938,10,14.9099999999999,3,0.009968,0,0.100001,0,0,0,0.326645,2,2,3,"Absent","Explicit"
"5097",13,297,9,9,3,1,1.08390119884007,1,0,1,0,0,0,0.304686724303792,10,15.0099999999999,1,0,0,0.103265,0,0,0,0.203359,2,2,3,"High","Explicit"
"5098",13,298,10,10,1,3,1.08392726532747,1,0,1,0,0,1,0.395855850900261,0,15.0099999999999,2,0.103332,0,0.069999,0,0,0,0.22331,2,2,3,"Low","Explicit"
"5099",13,299,11,11,4,2,1.08388953325993,1,0,1,0,0,0,0.355319234495255,10,15.1099999999999,1,0,0,0,0.109958,0,0,0.243341,2,2,3,"High","Explicit"
"5100",13,300,12,12,2,4,1.08390462608804,1,0,1,0,0,0,0.32507260562852,1,15.1199999999999,2,0,0.10001,0,0,0,0,0.223284,2,2,3,"Low","Explicit"
"5101",13,301,13,13,4,1,1.08389104254366,1,0,1,0,0,1,0.497042938882259,0,15.1199999999999,2,0.123298,0,0,0.100007,0,0,0.273332,2,2,3,"Low","Explicit"
"5102",13,302,14,14,3,5,1.05058136855587,1,0,1,0,0,0,0.425948781376064,10,15.2199999999999,3,0,0,0.103363,0.100004,0,0,0.223287,2,2,3,"Absent","Explicit"
"5103",13,303,15,15,5,3,1.0839130780696,0.96875,0,1,0,0,0,0.365387357478539,1,15.2299999999999,2,0,0,0,0,0.109978,0,0.253301,2,2,3,"Low","Explicit"
"5104",13,304,16,16,4,1,1.0838871184078,1,0,1,0,0,0,0.375565853129956,10,15.3299999999999,1,0,0,0,0.109966,0,0,0.26328,2,2,3,"High","Explicit"
"5105",13,305,17,17,4,2,1.08389164625532,1,0,1,0,0,0,0.385724639900218,1,15.3399999999999,2,0,0,0,0.110038,0,0,0.276625,2,2,3,"Low","Explicit"
"5106",13,306,18,18,3,1,1.08389074068691,1,0,1,0,0,0,0.365419656127415,1,15.3499999999999,2,0,0,0.103258,0,0,0,0.263259,2,2,3,"Low","Explicit"
"5107",13,307,19,19,2,4,1.08389315553814,1,0,1,0,0,0,0.355216905128145,1,15.3599999999999,2,0,0.109961,0,0,0,0,0.243236,2,2,3,"Low","Explicit"
"5108",13,308,20,20,3,6,1.08389642254861,1,0,1,0,0,0,0.284130844336687,10,15.4599999999999,1,0,0,0.100009,0,0,0,0.183298,2,2,3,"High","Explicit"
"5109",13,309,21,21,3,6,1.08389677781724,1,0,1,0,0,0,0.314868647203184,1,15.4699999999999,2,0,0,0.10999,0,0,0,0.203254,2,2,3,"Low","Explicit"
"5110",13,310,22,22,5,3,1.08389134439949,1,0,1,0,0,0,0.365579586680724,10,15.5699999999999,1,0,0,0,0,0.100009,0,0.266621,2,2,3,"High","Explicit"
"5111",13,311,23,23,1,5,1.05055365116732,1,0,1,0,0,0,0.345302924010866,1,15.5799999999999,4,0.103262,0,0,0,0,0,0.243334,2,2,3,"Absent","Explicit"
"5112",13,312,24,24,4,2,1.08389848213119,1,0,1,0,0,0,0.345091127544947,10,15.6799999999999,1,0,0,0,0.109959,0,0,0.233273,2,2,3,"High","Explicit"
"5113",14,313,1,25,6,3,1.08390311680432,1,0,1,0,0,0,0.365571791823641,1,15.6899999999999,2,0,0,0,0,0,0.10996,0.253309,2,2,3,"Low","Explicit"
"5114",14,314,2,26,6,2,1.0838834961296,1,0,1,0,0,0,0.284545843664091,10,15.7899999999999,1,0,0,0,0,0,0.103358,0.179961,2,2,3,"High","Explicit"
"5115",14,315,3,27,1,5,1.08390270812379,1,0,1,0,0,0,0.405915521901079,10,15.8899999999999,1,0.103343,0,0,0,0,0.010078,0.293184,2,2,3,"High","Explicit"
"5116",14,316,4,28,2,5,1.08389793183142,1,0,1,0,0,0,0.365492101696873,10,15.9899999999999,1,0,0.103354,0,0,0,0,0.263281,2,2,3,"High","Explicit"
"5117",14,317,5,29,5,2,1.08389013697342,1,0,1,0,0,0,0.375503173794641,10,16.0899999999999,1,0,0,0,0,0.109967,0,0.263277,2,2,3,"High","Explicit"
"5118",14,318,6,30,6,3,1.08390034668264,1,0,1,0,0,0,0.34531993480141,1,16.0999999999999,4,0,0,0,0,0,0.109976,0.233255,2,2,3,"Absent","Explicit"
"5119",14,319,7,31,4,2,1.08391036136163,1,0,1,0,0,0,0.324999556346484,10,16.1999999999999,1,0,0,0,0.103359,0,0,0.22329,2,2,3,"High","Explicit"
"5120",14,320,8,32,5,3,1.0505543082927,1,0,1,0,0,0,0.345148125019477,1,16.2099999999999,2,0,0,0,0,0.103356,0,0.243326,2,2,3,"Low","Explicit"
"5121",14,321,9,33,3,6,1.08389793183142,1,0,1,0,0,0,0.324957598287256,1,16.2199999999999,2,0,0,0.109973,0,0,0,0.213319,2,2,3,"Low","Explicit"
"5122",14,322,10,34,6,3,1.08389878398793,1,0,1,0,1,1,0.729894824201438,0,16.2199999999999,2,0,0,0.090025,0,0,0.103359,0.536505,2,2,3,"Low","Explicit"
"5123",14,323,11,35,1,5,1.08390095039613,1,0,1,0,0,0,0.487053902311345,10,16.3199999999999,1,0.103343,0,0,0,0,0,0.383217,2,2,3,"High","Explicit"
"5124",14,324,12,36,3,6,1.08390150069772,1,0,1,0,0,0,0.345281900878035,1,16.3299999999999,2,0,0,0.103358,0,0,0,0.243344,2,2,3,"Low","Explicit"
"5125",14,325,13,37,3,5,1.08391066321747,1,0,1,0,0,0,0.315006897497369,10,16.4299999999999,1,0,0,0.100002,0,0,0,0.21332,2,2,3,"High","Explicit"
"5126",14,326,14,38,5,2,1.08389104254366,1,0,1,0,0,1,0.416252794091633,0,16.4299999999999,2,0,0.060021,0,0,0.103262,0,0.253286,2,2,3,"Low","Explicit"
"5127",14,327,15,39,3,5,1.08388983511668,1,0,1,0,0,0,0.325075926050886,10,16.53,1,0,0,0.100003,0,0,0,0.22329,2,2,3,"High","Explicit"
"5128",14,328,16,40,5,1,1.08390819495344,0.9375,0,1,0,0,0,0.335071248196073,1,16.54,2,0,0,0,0,0.100011,0,0.233268,2,2,3,"Low","Explicit"
"5129",14,329,17,41,5,2,1.08389919266938,1,0,1,0,1,1,1.08425991123295,0,16.54,2,0,0.083316,0,0,0.109962,0,0.889917,2,2,3,"Low","Explicit"
"5130",14,330,18,42,6,3,1.05058449394619,1,0,1,0,0,0,0.34526046906376,1,16.55,4,0,0,0,0,0,0.103356,0.243345,2,2,3,"Absent","Explicit"
"5131",14,331,19,43,5,2,1.08389043883017,1,0,1,0,0,0,0.345107729655865,10,16.65,1,0,0,0,0,0.110067,0,0.233273,2,2,3,"High","Explicit"
